date,geography_code,fam_comp_name,c_sex_name,c_ecopuk11_name,obs_value
2001,E09000014,Both parents working - Couple family,All persons,Unemployed,0
2001,E09000014,Both parents working - Couple family,All persons,Economically inactive,0
2001,E09000014,Both parents working - Couple family,Males,Employed Part-time,665
2001,E09000014,Both parents working - Couple family,Males,Employed Full-time,6445
2001,E09000014,Both parents working - Couple family,Males,Unemployed,0
2001,E09000014,Both parents working - Couple family,Males,Economically inactive,0
2001,E09000014,Both parents working - Couple family,Females,Employed Part-time,3276
2001,E09000014,Both parents working - Couple family,Females,Employed Full-time,3862
2001,E09000014,Both parents working - Couple family,Females,Unemployed,0
2001,E09000014,Both parents working - Couple family,Females,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,All persons,Employed Part-time,1530
2001,E09000014,Both parents working - Couple family - 1 dependent child,All persons,Employed Full-time,4746
2001,E09000014,Both parents working - Couple family - 1 dependent child,All persons,Unemployed,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,All persons,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,Males,Employed Part-time,288
2001,E09000014,Both parents working - Couple family - 1 dependent child,Males,Employed Full-time,2842
2001,E09000014,Both parents working - Couple family - 1 dependent child,Males,Unemployed,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,Males,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,Females,Employed Part-time,1242
2001,E09000014,Both parents working - Couple family - 1 dependent child,Females,Employed Full-time,1904
2001,E09000014,Both parents working - Couple family - 1 dependent child,Females,Unemployed,0
2001,E09000014,Both parents working - Couple family - 1 dependent child,Females,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Part-time,2411
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Full-time,5561
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Males,Employed Part-time,377
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Males,Employed Full-time,3603
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Males,Unemployed,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Females,Employed Part-time,2034
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Females,Employed Full-time,1958
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Females,Unemployed,0
2001,E09000014,Both parents working - Couple family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000014,One parent working,All persons,Employed Part-time,2857
2001,E09000014,One parent working,All persons,Employed Full-time,6932
2001,E09000014,One parent working,All persons,Unemployed,653
2001,E09000014,One parent working,All persons,Economically inactive,4950
2001,E09000014,One parent working,Males,Employed Part-time,1045
2001,E09000014,One parent working,Males,Employed Full-time,4046
2001,E09000014,One parent working,Males,Unemployed,310
2001,E09000014,One parent working,Males,Economically inactive,608
2001,E09000014,One parent working,Females,Employed Part-time,1812
2001,E09000014,One parent working,Females,Employed Full-time,2886
2001,E09000014,One parent working,Females,Unemployed,343
2001,E09000014,One parent working,Females,Economically inactive,4342
2001,E09000014,One parent working - Lone Parent family,All persons,Employed Part-time,1515
2001,E09000014,One parent working - Lone Parent family,All persons,Employed Full-time,2645
2001,E09000014,One parent working - Lone Parent family,All persons,Unemployed,0
2001,E09000014,One parent working - Lone Parent family,All persons,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family,Males,Employed Part-time,73
2001,E09000014,One parent working - Lone Parent family,Males,Employed Full-time,325
2001,E09000014,One parent working - Lone Parent family,Males,Unemployed,0
2001,E09000014,One parent working - Lone Parent family,Males,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family,Females,Employed Part-time,1442
2001,E09000014,One parent working - Lone Parent family,Females,Employed Full-time,2320
2001,E09000014,One parent working - Lone Parent family,Females,Unemployed,0
2001,E09000014,One parent working - Lone Parent family,Females,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Part-time,816
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Full-time,1715
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,All persons,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,All persons,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Males,Employed Part-time,44
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Males,Employed Full-time,240
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Males,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Males,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Females,Employed Part-time,772
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Females,Employed Full-time,1475
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Females,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 1 dependent child,Females,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,699
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,930
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,29
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,85
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Males,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,670
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,845
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Females,Unemployed,0
2001,E09000014,One parent working - Lone Parent family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000014,One parent working - Couple family,All persons,Employed Part-time,1342
2001,E09000014,One parent working - Couple family,All persons,Employed Full-time,4287
2001,E09000014,One parent working - Couple family,All persons,Unemployed,653
2001,E09000014,One parent working - Couple family,All persons,Economically inactive,4950
2001,E09000014,One parent working - Couple family,Males,Employed Part-time,972
2001,E09000014,One parent working - Couple family,Males,Employed Full-time,3721
2001,E09000014,One parent working - Couple family,Males,Unemployed,310
2001,E09000014,One parent working - Couple family,Males,Economically inactive,608
2001,E09000014,One parent working - Couple family,Females,Employed Part-time,370
2001,E09000014,One parent working - Couple family,Females,Employed Full-time,566
2001,E09000014,One parent working - Couple family,Females,Unemployed,343
2001,E09000014,One parent working - Couple family,Females,Economically inactive,4342
2001,E09000014,One parent working - Couple family - 1 dependent child,All persons,Employed Part-time,496
2001,E09000014,One parent working - Couple family - 1 dependent child,All persons,Employed Full-time,1634
2001,E09000014,One parent working - Couple family - 1 dependent child,All persons,Unemployed,297
2001,E09000014,One parent working - Couple family - 1 dependent child,All persons,Economically inactive,1827
