date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000022,United Kingdom,Males,Pensionable age and over,6223
2001,E09000022,United Kingdom,Females,All people,90730
2001,E09000022,United Kingdom,Females,Aged 0 to 15,22187
2001,E09000022,United Kingdom,Females,Aged 16 to pensionable age,58077
2001,E09000022,United Kingdom,Females,Pensionable age and over,10466
2001,E09000022,England,Males,All people,86708
2001,E09000022,England,Males,Aged 0 to 15,23002
2001,E09000022,England,Males,Aged 16 to pensionable age,58011
2001,E09000022,England,Males,Pensionable age and over,5695
2001,E09000022,England,Females,All people,85909
2001,E09000022,England,Females,Aged 0 to 15,22023
2001,E09000022,England,Females,Aged 16 to pensionable age,54207
2001,E09000022,England,Females,Pensionable age and over,9679
2001,E09000022,Scotland,Males,All people,2782
2001,E09000022,Scotland,Males,Aged 0 to 15,45
2001,E09000022,Scotland,Males,Aged 16 to pensionable age,2484
2001,E09000022,Scotland,Males,Pensionable age and over,253
2001,E09000022,Scotland,Females,All people,2356
2001,E09000022,Scotland,Females,Aged 0 to 15,46
2001,E09000022,Scotland,Females,Aged 16 to pensionable age,1964
2001,E09000022,Scotland,Females,Pensionable age and over,346
2001,E09000022,Northern Ireland,Males,All people,1012
2001,E09000022,Northern Ireland,Males,Aged 0 to 15,8
2001,E09000022,Northern Ireland,Males,Aged 16 to pensionable age,890
2001,E09000022,Northern Ireland,Males,Pensionable age and over,114
2001,E09000022,Northern Ireland,Females,All people,818
2001,E09000022,Northern Ireland,Females,Aged 0 to 15,8
2001,E09000022,Northern Ireland,Females,Aged 16 to pensionable age,647
2001,E09000022,Northern Ireland,Females,Pensionable age and over,163
2001,E09000022,Wales,Males,All people,1695
2001,E09000022,Wales,Males,Aged 0 to 15,51
2001,E09000022,Wales,Males,Aged 16 to pensionable age,1487
2001,E09000022,Wales,Males,Pensionable age and over,157
2001,E09000022,Wales,Females,All people,1599
2001,E09000022,Wales,Females,Aged 0 to 15,81
2001,E09000022,Wales,Females,Aged 16 to pensionable age,1243
2001,E09000022,Wales,Females,Pensionable age and over,275
2001,E09000022,UK part not specified,Males,All people,49
2001,E09000022,UK part not specified,Males,Aged 0 to 15,28
2001,E09000022,UK part not specified,Males,Aged 16 to pensionable age,17
2001,E09000022,UK part not specified,Males,Pensionable age and over,4
2001,E09000022,UK part not specified,Females,All people,48
2001,E09000022,UK part not specified,Females,Aged 0 to 15,29
2001,E09000022,UK part not specified,Females,Aged 16 to pensionable age,16
2001,E09000022,UK part not specified,Females,Pensionable age and over,3
2001,E09000022,Republic of Ireland,Males,All people,2768
2001,E09000022,Republic of Ireland,Males,Aged 0 to 15,41
2001,E09000022,Republic of Ireland,Males,Aged 16 to pensionable age,1996
2001,E09000022,Republic of Ireland,Males,Pensionable age and over,731
2001,E09000022,Republic of Ireland,Females,All people,3204
2001,E09000022,Republic of Ireland,Females,Aged 0 to 15,45
2001,E09000022,Republic of Ireland,Females,Aged 16 to pensionable age,1806
2001,E09000022,Republic of Ireland,Females,Pensionable age and over,1353
2001,E09000022,Ireland not otherwise specified,Males,All people,4
2001,E09000022,Ireland not otherwise specified,Males,Aged 0 to 15,0
2001,E09000022,Ireland not otherwise specified,Males,Aged 16 to pensionable age,4
2001,E09000022,Ireland not otherwise specified,Males,Pensionable age and over,0
2001,E09000022,Ireland not otherwise specified,Females,All people,9
2001,E09000022,Ireland not otherwise specified,Females,Aged 0 to 15,0
2001,E09000022,Ireland not otherwise specified,Females,Aged 16 to pensionable age,6
2001,E09000022,Ireland not otherwise specified,Females,Pensionable age and over,3
2001,E09000022,Channel Islands and Isle of Man,Males,All people,94
2001,E09000022,Channel Islands and Isle of Man,Males,Aged 0 to 15,0
2001,E09000022,Channel Islands and Isle of Man,Males,Aged 16 to pensionable age,90
2001,E09000022,Channel Islands and Isle of Man,Males,Pensionable age and over,4
2001,E09000022,Channel Islands and Isle of Man,Females,All people,87
2001,E09000022,Channel Islands and Isle of Man,Females,Aged 0 to 15,0
2001,E09000022,Channel Islands and Isle of Man,Females,Aged 16 to pensionable age,77
2001,E09000022,Channel Islands and Isle of Man,Females,Pensionable age and over,10
2001,E09000022,Other Western Europe,Males,All people,6316
2001,E09000022,Other Western Europe,Males,Aged 0 to 15,564
2001,E09000022,Other Western Europe,Males,Aged 16 to pensionable age,5384
2001,E09000022,Other Western Europe,Males,Pensionable age and over,368
2001,E09000022,Other Western Europe,Females,All people,7315
2001,E09000022,Other Western Europe,Females,Aged 0 to 15,542
2001,E09000022,Other Western Europe,Females,Aged 16 to pensionable age,5816
2001,E09000022,Other Western Europe,Females,Pensionable age and over,957
2001,E09000022,EU Countries,Males,All people,5966
2001,E09000022,EU Countries,Males,Aged 0 to 15,555
2001,E09000022,EU Countries,Males,Aged 16 to pensionable age,5092
2001,E09000022,EU Countries,Males,Pensionable age and over,319
2001,E09000022,EU Countries,Females,All people,6913
2001,E09000022,EU Countries,Females,Aged 0 to 15,533
2001,E09000022,EU Countries,Females,Aged 16 to pensionable age,5520
2001,E09000022,EU Countries,Females,Pensionable age and over,860
2001,E09000022,France,Males,All people,912
2001,E09000022,France,Males,Aged 0 to 15,88
2001,E09000022,France,Males,Aged 16 to pensionable age,814
2001,E09000022,France,Males,Pensionable age and over,10
2001,E09000022,France,Females,All people,1096
2001,E09000022,France,Females,Aged 0 to 15,90
2001,E09000022,France,Females,Aged 16 to pensionable age,953
2001,E09000022,France,Females,Pensionable age and over,53
2001,E09000022,Germany,Males,All people,734
2001,E09000022,Germany,Males,Aged 0 to 15,25
2001,E09000022,Germany,Males,Aged 16 to pensionable age,681
2001,E09000022,Germany,Males,Pensionable age and over,28
2001,E09000022,Germany,Females,All people,986
2001,E09000022,Germany,Females,Aged 0 to 15,6
2001,E09000022,Germany,Females,Aged 16 to pensionable age,859
2001,E09000022,Germany,Females,Pensionable age and over,121
2001,E09000022,Italy,Males,All people,1108
2001,E09000022,Italy,Males,Aged 0 to 15,38
2001,E09000022,Italy,Males,Aged 16 to pensionable age,924
2001,E09000022,Italy,Males,Pensionable age and over,146
2001,E09000022,Italy,Females,All people,1046
2001,E09000022,Italy,Females,Aged 0 to 15,24
2001,E09000022,Italy,Females,Aged 16 to pensionable age,720
2001,E09000022,Italy,Females,Pensionable age and over,302
2001,E09000022,Netherlands,Males,All people,162
2001,E09000022,Netherlands,Males,Aged 0 to 15,16
2001,E09000022,Netherlands,Males,Aged 16 to pensionable age,142
2001,E09000022,Netherlands,Males,Pensionable age and over,4
2001,E09000022,Netherlands,Females,All people,161
2001,E09000022,Netherlands,Females,Aged 0 to 15,5
2001,E09000022,Netherlands,Females,Aged 16 to pensionable age,146
2001,E09000022,Netherlands,Females,Pensionable age and over,10
2001,E09000022,Spain,Males,All people,556
2001,E09000022,Spain,Males,Aged 0 to 15,22
2001,E09000022,Spain,Males,Aged 16 to pensionable age,485
2001,E09000022,Spain,Males,Pensionable age and over,49
2001,E09000022,Spain,Females,All people,716
2001,E09000022,Spain,Females,Aged 0 to 15,19
2001,E09000022,Spain,Females,Aged 16 to pensionable age,563
2001,E09000022,Spain,Females,Pensionable age and over,134
2001,E09000022,Other EU,Males,All people,2494
2001,E09000022,Other EU,Males,Aged 0 to 15,366
2001,E09000022,Other EU,Males,Aged 16 to pensionable age,2046
2001,E09000022,Other EU,Males,Pensionable age and over,82
2001,E09000022,Other EU,Females,All people,2908
2001,E09000022,Other EU,Females,Aged 0 to 15,389
2001,E09000022,Other EU,Females,Aged 16 to pensionable age,2279
2001,E09000022,Other EU,Females,Pensionable age and over,240
2001,E09000022,Non EU countries in Western Europe,Males,All people,350
2001,E09000022,Non EU countries in Western Europe,Males,Aged 0 to 15,9
2001,E09000022,Non EU countries in Western Europe,Males,Aged 16 to pensionable age,292
2001,E09000022,Non EU countries in Western Europe,Males,Pensionable age and over,49
2001,E09000022,Non EU countries in Western Europe,Females,All people,402
2001,E09000022,Non EU countries in Western Europe,Females,Aged 0 to 15,9
2001,E09000022,Non EU countries in Western Europe,Females,Aged 16 to pensionable age,296
2001,E09000022,Non EU countries in Western Europe,Females,Pensionable age and over,97
2001,E09000022,Eastern Europe,Males,All people,1600
2001,E09000022,Eastern Europe,Males,Aged 0 to 15,212
2001,E09000022,Eastern Europe,Males,Aged 16 to pensionable age,1144
2001,E09000022,Eastern Europe,Males,Pensionable age and over,244
2001,E09000022,Eastern Europe,Females,All people,1696
2001,E09000022,Eastern Europe,Females,Aged 0 to 15,140
2001,E09000022,Eastern Europe,Females,Aged 16 to pensionable age,1265
2001,E09000022,Eastern Europe,Females,Pensionable age and over,291
2001,E09000022,Poland,Males,All people,401
2001,E09000022,Poland,Males,Aged 0 to 15,30
2001,E09000022,Poland,Males,Aged 16 to pensionable age,208
2001,E09000022,Poland,Males,Pensionable age and over,163
2001,E09000022,Poland,Females,All people,545
2001,E09000022,Poland,Females,Aged 0 to 15,18
2001,E09000022,Poland,Females,Aged 16 to pensionable age,339
2001,E09000022,Poland,Females,Pensionable age and over,188
2001,E09000022,Other Eastern Europe,Males,All people,1199
2001,E09000022,Other Eastern Europe,Males,Aged 0 to 15,182
2001,E09000022,Other Eastern Europe,Males,Aged 16 to pensionable age,936
2001,E09000022,Other Eastern Europe,Males,Pensionable age and over,81
2001,E09000022,Other Eastern Europe,Females,All people,1151
2001,E09000022,Other Eastern Europe,Females,Aged 0 to 15,122
2001,E09000022,Other Eastern Europe,Females,Aged 16 to pensionable age,926
2001,E09000022,Other Eastern Europe,Females,Pensionable age and over,103
2001,E09000022,Africa,Males,All people,11864
2001,E09000022,Africa,Males,Aged 0 to 15,1075
2001,E09000022,Africa,Males,Aged 16 to pensionable age,10274
2001,E09000022,Africa,Males,Pensionable age and over,515
2001,E09000022,Africa,Females,All people,12876
2001,E09000022,Africa,Females,Aged 0 to 15,1161
2001,E09000022,Africa,Females,Aged 16 to pensionable age,10784
2001,E09000022,Africa,Females,Pensionable age and over,931
2001,E09000022,North Africa,Males,All people,802
2001,E09000022,North Africa,Males,Aged 0 to 15,39
2001,E09000022,North Africa,Males,Aged 16 to pensionable age,720
2001,E09000022,North Africa,Males,Pensionable age and over,43
2001,E09000022,North Africa,Females,All people,477
2001,E09000022,North Africa,Females,Aged 0 to 15,30
2001,E09000022,North Africa,Females,Aged 16 to pensionable age,353
2001,E09000022,North Africa,Females,Pensionable age and over,94
2001,E09000022,Central and Western Africa,Males,All people,6355
2001,E09000022,Central and Western Africa,Males,Aged 0 to 15,626
2001,E09000022,Central and Western Africa,Males,Aged 16 to pensionable age,5444
2001,E09000022,Central and Western Africa,Males,Pensionable age and over,285
2001,E09000022,Central and Western Africa,Females,All people,7504
2001,E09000022,Central and Western Africa,Females,Aged 0 to 15,744
2001,E09000022,Central and Western Africa,Females,Aged 16 to pensionable age,6272
2001,E09000022,Central and Western Africa,Females,Pensionable age and over,488
2001,E09000022,Nigeria,Males,All people,2754
2001,E09000022,Nigeria,Males,Aged 0 to 15,296
2001,E09000022,Nigeria,Males,Aged 16 to pensionable age,2333
2001,E09000022,Nigeria,Males,Pensionable age and over,125
2001,E09000022,Nigeria,Females,All people,3367
2001,E09000022,Nigeria,Females,Aged 0 to 15,351
2001,E09000022,Nigeria,Females,Aged 16 to pensionable age,2804
2001,E09000022,Nigeria,Females,Pensionable age and over,212
2001,E09000022,Other Central and Western Africa,Males,All people,3601
2001,E09000022,Other Central and Western Africa,Males,Aged 0 to 15,330
2001,E09000022,Other Central and Western Africa,Males,Aged 16 to pensionable age,3111
2001,E09000022,Other Central and Western Africa,Males,Pensionable age and over,160
2001,E09000022,Other Central and Western Africa,Females,All people,4137
2001,E09000022,Other Central and Western Africa,Females,Aged 0 to 15,393
2001,E09000022,Other Central and Western Africa,Females,Aged 16 to pensionable age,3468
2001,E09000022,Other Central and Western Africa,Females,Pensionable age and over,276
2001,E09000022,South and Eastern Africa,Males,All people,4707
2001,E09000022,South and Eastern Africa,Males,Aged 0 to 15,410
2001,E09000022,South and Eastern Africa,Males,Aged 16 to pensionable age,4110
2001,E09000022,South and Eastern Africa,Males,Pensionable age and over,187
2001,E09000022,South and Eastern Africa,Females,All people,4895
2001,E09000022,South and Eastern Africa,Females,Aged 0 to 15,387
2001,E09000022,South and Eastern Africa,Females,Aged 16 to pensionable age,4159
2001,E09000022,South and Eastern Africa,Females,Pensionable age and over,349
2001,E09000022,Kenya,Males,All people,523
2001,E09000022,Kenya,Males,Aged 0 to 15,29
2001,E09000022,Kenya,Males,Aged 16 to pensionable age,446
2001,E09000022,Kenya,Males,Pensionable age and over,48
2001,E09000022,Kenya,Females,All people,567
2001,E09000022,Kenya,Females,Aged 0 to 15,40
2001,E09000022,Kenya,Females,Aged 16 to pensionable age,467
2001,E09000022,Kenya,Females,Pensionable age and over,60
2001,E09000022,South Africa,Males,All people,804
2001,E09000022,South Africa,Males,Aged 0 to 15,18
2001,E09000022,South Africa,Males,Aged 16 to pensionable age,755
2001,E09000022,South Africa,Males,Pensionable age and over,31
2001,E09000022,South Africa,Females,All people,795
2001,E09000022,South Africa,Females,Aged 0 to 15,13
2001,E09000022,South Africa,Females,Aged 16 to pensionable age,703
2001,E09000022,South Africa,Females,Pensionable age and over,79
2001,E09000022,Zimbabwe,Males,All people,327
2001,E09000022,Zimbabwe,Males,Aged 0 to 15,29
2001,E09000022,Zimbabwe,Males,Aged 16 to pensionable age,298
2001,E09000022,Zimbabwe,Males,Pensionable age and over,0
2001,E09000022,Zimbabwe,Females,All people,357
2001,E09000022,Zimbabwe,Females,Aged 0 to 15,21
2001,E09000022,Zimbabwe,Females,Aged 16 to pensionable age,329
2001,E09000022,Zimbabwe,Females,Pensionable age and over,7
2001,E09000022,Other South and Eastern Africa,Males,All people,3053
2001,E09000022,Other South and Eastern Africa,Males,Aged 0 to 15,334
2001,E09000022,Other South and Eastern Africa,Males,Aged 16 to pensionable age,2611
2001,E09000022,Other South and Eastern Africa,Males,Pensionable age and over,108
2001,E09000022,Other South and Eastern Africa,Females,All people,3176
2001,E09000022,Other South and Eastern Africa,Females,Aged 0 to 15,313
2001,E09000022,Other South and Eastern Africa,Females,Aged 16 to pensionable age,2660
2001,E09000022,Other South and Eastern Africa,Females,Pensionable age and over,203
2001,E09000022,Asia,Males,All people,5730
2001,E09000022,Asia,Males,Aged 0 to 15,285
2001,E09000022,Asia,Males,Aged 16 to pensionable age,4701
2001,E09000022,Asia,Males,Pensionable age and over,744
2001,E09000022,Asia,Females,All people,6021
2001,E09000022,Asia,Females,Aged 0 to 15,281
2001,E09000022,Asia,Females,Aged 16 to pensionable age,4617
2001,E09000022,Asia,Females,Pensionable age and over,1123
2001,E09000022,Middle East,Males,All people,1091
2001,E09000022,Middle East,Males,Aged 0 to 15,61
2001,E09000022,Middle East,Males,Aged 16 to pensionable age,873
2001,E09000022,Middle East,Males,Pensionable age and over,157
2001,E09000022,Middle East,Females,All people,956
2001,E09000022,Middle East,Females,Aged 0 to 15,76
2001,E09000022,Middle East,Females,Aged 16 to pensionable age,644
2001,E09000022,Middle East,Females,Pensionable age and over,236
2001,E09000022,Cyprus,Males,All people,429
2001,E09000022,Cyprus,Males,Aged 0 to 15,4
2001,E09000022,Cyprus,Males,Aged 16 to pensionable age,291
2001,E09000022,Cyprus,Males,Pensionable age and over,134
2001,E09000022,Cyprus,Females,All people,480
2001,E09000022,Cyprus,Females,Aged 0 to 15,3
2001,E09000022,Cyprus,Females,Aged 16 to pensionable age,277
