date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000014,Other households,Rented from council,Occupancy rating of 0,17,2,3,406
2001,E09000014,Other households,Rented from council,Occupancy rating of -1 or less,17,2,4,940
2001,E09000014,Other households,Other social rented,All categories: Occupancy rating,17,3,0,837
2001,E09000014,Other households,Other social rented,Occupancy rating of +2 or more,17,3,1,57
2001,E09000014,Other households,Other social rented,Occupancy rating of +1,17,3,2,114
2001,E09000014,Other households,Other social rented,Occupancy rating of 0,17,3,3,212
2001,E09000014,Other households,Other social rented,Occupancy rating of -1 or less,17,3,4,454
2001,E09000014,Other households,Private rented or living rent free,All categories: Occupancy rating,17,4,0,6046
2001,E09000014,Other households,Private rented or living rent free,Occupancy rating of +2 or more,17,4,1,524
2001,E09000014,Other households,Private rented or living rent free,Occupancy rating of +1,17,4,2,970
2001,E09000014,Other households,Private rented or living rent free,Occupancy rating of 0,17,4,3,2491
2001,E09000014,Other households,Private rented or living rent free,Occupancy rating of -1 or less,17,4,4,2061
2001,E09000014,With dependent children,All categories: Tenure,All categories: Occupancy rating,18,0,0,3580
2001,E09000014,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,18,0,1,605
2001,E09000014,With dependent children,All categories: Tenure,Occupancy rating of +1,18,0,2,469
2001,E09000014,With dependent children,All categories: Tenure,Occupancy rating of 0,18,0,3,759
2001,E09000014,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,18,0,4,1747
2001,E09000014,With dependent children,Owned,All categories: Occupancy rating,18,1,0,1471
2001,E09000014,With dependent children,Owned,Occupancy rating of +2 or more,18,1,1,482
2001,E09000014,With dependent children,Owned,Occupancy rating of +1,18,1,2,265
2001,E09000014,With dependent children,Owned,Occupancy rating of 0,18,1,3,320
2001,E09000014,With dependent children,Owned,Occupancy rating of -1 or less,18,1,4,404
2001,E09000014,With dependent children,Rented from council,All categories: Occupancy rating,18,2,0,944
2001,E09000014,With dependent children,Rented from council,Occupancy rating of +2 or more,18,2,1,44
2001,E09000014,With dependent children,Rented from council,Occupancy rating of +1,18,2,2,81
2001,E09000014,With dependent children,Rented from council,Occupancy rating of 0,18,2,3,186
2001,E09000014,With dependent children,Rented from council,Occupancy rating of -1 or less,18,2,4,633
2001,E09000014,With dependent children,Other social rented,All categories: Occupancy rating,18,3,0,530
2001,E09000014,With dependent children,Other social rented,Occupancy rating of +2 or more,18,3,1,28
2001,E09000014,With dependent children,Other social rented,Occupancy rating of +1,18,3,2,53
2001,E09000014,With dependent children,Other social rented,Occupancy rating of 0,18,3,3,130
2001,E09000014,With dependent children,Other social rented,Occupancy rating of -1 or less,18,3,4,319
2001,E09000014,With dependent children,Private rented or living rent free,All categories: Occupancy rating,18,4,0,635
2001,E09000014,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,18,4,1,51
2001,E09000014,With dependent children,Private rented or living rent free,Occupancy rating of +1,18,4,2,70
2001,E09000014,With dependent children,Private rented or living rent free,Occupancy rating of 0,18,4,3,123
2001,E09000014,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,18,4,4,391
2001,E09000014,All student,All categories: Tenure,All categories: Occupancy rating,19,0,0,771
2001,E09000014,All student,All categories: Tenure,Occupancy rating of +2 or more,19,0,1,69
2001,E09000014,All student,All categories: Tenure,Occupancy rating of +1,19,0,2,129
2001,E09000014,All student,All categories: Tenure,Occupancy rating of 0,19,0,3,272
2001,E09000014,All student,All categories: Tenure,Occupancy rating of -1 or less,19,0,4,301
2001,E09000014,All student,Owned,All categories: Occupancy rating,19,1,0,82
2001,E09000014,All student,Owned,Occupancy rating of +2 or more,19,1,1,25
2001,E09000014,All student,Owned,Occupancy rating of +1,19,1,2,9
2001,E09000014,All student,Owned,Occupancy rating of 0,19,1,3,21
2001,E09000014,All student,Owned,Occupancy rating of -1 or less,19,1,4,27
2001,E09000014,All student,Rented from council,All categories: Occupancy rating,19,2,0,23
2001,E09000014,All student,Rented from council,Occupancy rating of +2 or more,19,2,1,0
2001,E09000014,All student,Rented from council,Occupancy rating of +1,19,2,2,0
2001,E09000014,All student,Rented from council,Occupancy rating of 0,19,2,3,11
2001,E09000014,All student,Rented from council,Occupancy rating of -1 or less,19,2,4,12
2001,E09000014,All student,Other social rented,All categories: Occupancy rating,19,3,0,8
2001,E09000014,All student,Other social rented,Occupancy rating of +2 or more,19,3,1,0
2001,E09000014,All student,Other social rented,Occupancy rating of +1,19,3,2,3
2001,E09000014,All student,Other social rented,Occupancy rating of 0,19,3,3,0
2001,E09000014,All student,Other social rented,Occupancy rating of -1 or less,19,3,4,5
2001,E09000014,All student,Private rented or living rent free,All categories: Occupancy rating,19,4,0,658
2001,E09000014,All student,Private rented or living rent free,Occupancy rating of +2 or more,19,4,1,44
2001,E09000014,All student,Private rented or living rent free,Occupancy rating of +1,19,4,2,117
2001,E09000014,All student,Private rented or living rent free,Occupancy rating of 0,19,4,3,240
2001,E09000014,All student,Private rented or living rent free,Occupancy rating of -1 or less,19,4,4,257
2001,E09000014,All pensioner,All categories: Tenure,All categories: Occupancy rating,20,0,0,331
2001,E09000014,All pensioner,All categories: Tenure,Occupancy rating of +2 or more,20,0,1,155
2001,E09000014,All pensioner,All categories: Tenure,Occupancy rating of +1,20,0,2,71
2001,E09000014,All pensioner,All categories: Tenure,Occupancy rating of 0,20,0,3,57
2001,E09000014,All pensioner,All categories: Tenure,Occupancy rating of -1 or less,20,0,4,48
2001,E09000014,All pensioner,Owned,All categories: Occupancy rating,20,1,0,209
2001,E09000014,All pensioner,Owned,Occupancy rating of +2 or more,20,1,1,123
2001,E09000014,All pensioner,Owned,Occupancy rating of +1,20,1,2,43
2001,E09000014,All pensioner,Owned,Occupancy rating of 0,20,1,3,29
2001,E09000014,All pensioner,Owned,Occupancy rating of -1 or less,20,1,4,14
2001,E09000014,All pensioner,Rented from council,All categories: Occupancy rating,20,2,0,64
2001,E09000014,All pensioner,Rented from council,Occupancy rating of +2 or more,20,2,1,13
2001,E09000014,All pensioner,Rented from council,Occupancy rating of +1,20,2,2,14
2001,E09000014,All pensioner,Rented from council,Occupancy rating of 0,20,2,3,22
2001,E09000014,All pensioner,Rented from council,Occupancy rating of -1 or less,20,2,4,15
2001,E09000014,All pensioner,Other social rented,All categories: Occupancy rating,20,3,0,14
2001,E09000014,All pensioner,Other social rented,Occupancy rating of +2 or more,20,3,1,0
2001,E09000014,All pensioner,Other social rented,Occupancy rating of +1,20,3,2,7
2001,E09000014,All pensioner,Other social rented,Occupancy rating of 0,20,3,3,0
2001,E09000014,All pensioner,Other social rented,Occupancy rating of -1 or less,20,3,4,7
2001,E09000014,All pensioner,Private rented or living rent free,All categories: Occupancy rating,20,4,0,44
2001,E09000014,All pensioner,Private rented or living rent free,Occupancy rating of +2 or more,20,4,1,19
2001,E09000014,All pensioner,Private rented or living rent free,Occupancy rating of +1,20,4,2,7
2001,E09000014,All pensioner,Private rented or living rent free,Occupancy rating of 0,20,4,3,6
2001,E09000014,All pensioner,Private rented or living rent free,Occupancy rating of -1 or less,20,4,4,12
2001,E09000014,Other,All categories: Tenure,All categories: Occupancy rating,21,0,0,8846
2001,E09000014,Other,All categories: Tenure,Occupancy rating of +2 or more,21,0,1,1436
2001,E09000014,Other,All categories: Tenure,Occupancy rating of +1,21,0,2,1646
2001,E09000014,Other,All categories: Tenure,Occupancy rating of 0,21,0,3,3447
2001,E09000014,Other,All categories: Tenure,Occupancy rating of -1 or less,21,0,4,2317
2001,E09000014,Other,Owned,All categories: Occupancy rating,21,1,0,3207
2001,E09000014,Other,Owned,Occupancy rating of +2 or more,21,1,1,936
2001,E09000014,Other,Owned,Occupancy rating of +1,21,1,2,702
2001,E09000014,Other,Owned,Occupancy rating of 0,21,1,3,1056
2001,E09000014,Other,Owned,Occupancy rating of -1 or less,21,1,4,513
2001,E09000014,Other,Rented from council,All categories: Occupancy rating,21,2,0,645
2001,E09000014,Other,Rented from council,Occupancy rating of +2 or more,21,2,1,61
2001,E09000014,Other,Rented from council,Occupancy rating of +1,21,2,2,117
2001,E09000014,Other,Rented from council,Occupancy rating of 0,21,2,3,187
2001,E09000014,Other,Rented from council,Occupancy rating of -1 or less,21,2,4,280
2001,E09000014,Other,Other social rented,All categories: Occupancy rating,21,3,0,285
2001,E09000014,Other,Other social rented,Occupancy rating of +2 or more,21,3,1,29
2001,E09000014,Other,Other social rented,Occupancy rating of +1,21,3,2,51
2001,E09000014,Other,Other social rented,Occupancy rating of 0,21,3,3,82
2001,E09000014,Other,Other social rented,Occupancy rating of -1 or less,21,3,4,123
2001,E09000014,Other,Private rented or living rent free,All categories: Occupancy rating,21,4,0,4709
2001,E09000014,Other,Private rented or living rent free,Occupancy rating of +2 or more,21,4,1,410
2001,E09000014,Other,Private rented or living rent free,Occupancy rating of +1,21,4,2,776
2001,E09000014,Other,Private rented or living rent free,Occupancy rating of 0,21,4,3,2122
2001,E09000014,Other,Private rented or living rent free,Occupancy rating of -1 or less,21,4,4,1401
2001,E09000019,All categories: Household composition,All categories: Tenure,All categories: Occupancy rating,0,0,0,82279
2001,E09000019,All categories: Household composition,All categories: Tenure,Occupancy rating of +2 or more,0,0,1,14861
2001,E09000019,All categories: Household composition,All categories: Tenure,Occupancy rating of +1,0,0,2,17400
2001,E09000019,All categories: Household composition,All categories: Tenure,Occupancy rating of 0,0,0,3,29514
2001,E09000019,All categories: Household composition,All categories: Tenure,Occupancy rating of -1 or less,0,0,4,20504
2001,E09000019,All categories: Household composition,Owned,All categories: Occupancy rating,0,1,0,26451
2001,E09000019,All categories: Household composition,Owned,Occupancy rating of +2 or more,0,1,1,9344
2001,E09000019,All categories: Household composition,Owned,Occupancy rating of +1,0,1,2,6820
2001,E09000019,All categories: Household composition,Owned,Occupancy rating of 0,0,1,3,7036
2001,E09000019,All categories: Household composition,Owned,Occupancy rating of -1 or less,0,1,4,3251
2001,E09000019,All categories: Household composition,Rented from council,All categories: Occupancy rating,0,2,0,29320
2001,E09000019,All categories: Household composition,Rented from council,Occupancy rating of +2 or more,0,2,1,2967
2001,E09000019,All categories: Household composition,Rented from council,Occupancy rating of +1,0,2,2,5996
2001,E09000019,All categories: Household composition,Rented from council,Occupancy rating of 0,0,2,3,11583
2001,E09000019,All categories: Household composition,Rented from council,Occupancy rating of -1 or less,0,2,4,8774
2001,E09000019,All categories: Household composition,Other social rented,All categories: Occupancy rating,0,3,0,11167
2001,E09000019,All categories: Household composition,Other social rented,Occupancy rating of +2 or more,0,3,1,1031
2001,E09000019,All categories: Household composition,Other social rented,Occupancy rating of +1,0,3,2,2007
2001,E09000019,All categories: Household composition,Other social rented,Occupancy rating of 0,0,3,3,4921
2001,E09000019,All categories: Household composition,Other social rented,Occupancy rating of -1 or less,0,3,4,3208
2001,E09000019,All categories: Household composition,Private rented or living rent free,All categories: Occupancy rating,0,4,0,15341
2001,E09000019,All categories: Household composition,Private rented or living rent free,Occupancy rating of +2 or more,0,4,1,1519
2001,E09000019,All categories: Household composition,Private rented or living rent free,Occupancy rating of +1,0,4,2,2577
2001,E09000019,All categories: Household composition,Private rented or living rent free,Occupancy rating of 0,0,4,3,5974
2001,E09000019,All categories: Household composition,Private rented or living rent free,Occupancy rating of -1 or less,0,4,4,5271
2001,E09000019,One person household,All categories: Tenure,All categories: Occupancy rating,1,0,0,36305
2001,E09000019,One person household,All categories: Tenure,Occupancy rating of +2 or more,1,0,1,5864
