date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000020,Other households : With two or more dependent children,Mixed: White and Black Caribbean,18
2001,E09000020,Other households : With two or more dependent children,Mixed: White and Black African,17
2001,E09000020,Other households : With two or more dependent children,Mixed: White and Asian,13
2001,E09000020,Other households : With two or more dependent children,Mixed: Other,10
2001,E09000020,Other households : With two or more dependent children,Asian/Asian British,75
2001,E09000020,Other households : With two or more dependent children,Asian/Asian British: Indian,20
2001,E09000020,Other households : With two or more dependent children,Asian/Asian British: Pakistani,10
2001,E09000020,Other households : With two or more dependent children,Asian/Asian British: Bangladeshi,18
2001,E09000020,Other households : With two or more dependent children,Asian/Asian British: Other,27
2001,E09000020,Other households : With two or more dependent children,Black/Black British,176
2001,E09000020,Other households : With two or more dependent children,Black/Black British: Black Caribbean,62
2001,E09000020,Other households : With two or more dependent children,Black/Black British: Black African,103
2001,E09000020,Other households : With two or more dependent children,Black/Black British: Other,11
2001,E09000020,Other households : With two or more dependent children,Chinese/Other,81
2001,E09000020,Other households : With two or more dependent children,Chinese/Other: Chinese,12
2001,E09000020,Other households : With two or more dependent children,Chinese/Other: Other,69
2001,E09000020,Other households : All student,White,228
2001,E09000020,Other households : All student,White: British,103
2001,E09000020,Other households : All student,White: Irish,3
2001,E09000020,Other households : All student,White: Other,122
2001,E09000020,Other households : All student,Mixed,10
2001,E09000020,Other households : All student,Mixed: White and Black Caribbean,0
2001,E09000020,Other households : All student,Mixed: White and Black African,0
2001,E09000020,Other households : All student,Mixed: White and Asian,5
2001,E09000020,Other households : All student,Mixed: Other,5
2001,E09000020,Other households : All student,Asian/Asian British,38
2001,E09000020,Other households : All student,Asian/Asian British: Indian,22
2001,E09000020,Other households : All student,Asian/Asian British: Pakistani,5
2001,E09000020,Other households : All student,Asian/Asian British: Bangladeshi,3
2001,E09000020,Other households : All student,Asian/Asian British: Other,8
2001,E09000020,Other households : All student,Black/Black British,25
2001,E09000020,Other households : All student,Black/Black British: Black Caribbean,3
2001,E09000020,Other households : All student,Black/Black British: Black African,22
2001,E09000020,Other households : All student,Black/Black British: Other,0
2001,E09000020,Other households : All student,Chinese/Other,122
2001,E09000020,Other households : All student,Chinese/Other: Chinese,85
2001,E09000020,Other households : All student,Chinese/Other: Other,37
2001,E09000020,Other households : All pensioner,White,164
2001,E09000020,Other households : All pensioner,White: British,118
2001,E09000020,Other households : All pensioner,White: Irish,24
2001,E09000020,Other households : All pensioner,White: Other,22
2001,E09000020,Other households : All pensioner,Mixed,3
2001,E09000020,Other households : All pensioner,Mixed: White and Black Caribbean,0
2001,E09000020,Other households : All pensioner,Mixed: White and Black African,0
2001,E09000020,Other households : All pensioner,Mixed: White and Asian,3
2001,E09000020,Other households : All pensioner,Mixed: Other,0
2001,E09000020,Other households : All pensioner,Asian/Asian British,0
2001,E09000020,Other households : All pensioner,Asian/Asian British: Indian,0
2001,E09000020,Other households : All pensioner,Asian/Asian British: Pakistani,0
2001,E09000020,Other households : All pensioner,Asian/Asian British: Bangladeshi,0
2001,E09000020,Other households : All pensioner,Asian/Asian British: Other,0
2001,E09000020,Other households : All pensioner,Black/Black British,8
2001,E09000020,Other households : All pensioner,Black/Black British: Black Caribbean,3
2001,E09000020,Other households : All pensioner,Black/Black British: Black African,5
2001,E09000020,Other households : All pensioner,Black/Black British: Other,0
2001,E09000020,Other households : All pensioner,Chinese/Other,8
2001,E09000020,Other households : All pensioner,Chinese/Other: Chinese,4
2001,E09000020,Other households : All pensioner,Chinese/Other: Other,4
2001,E09000020,Other households : Other,White,7038
2001,E09000020,Other households : Other,White: British,3774
2001,E09000020,Other households : Other,White: Irish,258
2001,E09000020,Other households : Other,White: Other,3006
2001,E09000020,Other households : Other,Mixed,279
2001,E09000020,Other households : Other,Mixed: White and Black Caribbean,37
2001,E09000020,Other households : Other,Mixed: White and Black African,30
2001,E09000020,Other households : Other,Mixed: White and Asian,98
2001,E09000020,Other households : Other,Mixed: Other,114
2001,E09000020,Other households : Other,Asian/Asian British,342
2001,E09000020,Other households : Other,Asian/Asian British: Indian,155
2001,E09000020,Other households : Other,Asian/Asian British: Pakistani,50
2001,E09000020,Other households : Other,Asian/Asian British: Bangladeshi,27
2001,E09000020,Other households : Other,Asian/Asian British: Other,110
2001,E09000020,Other households : Other,Black/Black British,440
2001,E09000020,Other households : Other,Black/Black British: Black Caribbean,140
2001,E09000020,Other households : Other,Black/Black British: Black African,269
