date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,4
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000022,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Lone parent family: Male parent,3
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Non step-family,202
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Non step-family,713
2001,E09000023,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Step-family,6
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Male parent,7
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Female parent,784
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,60
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,14
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,108
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,10
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Male parent,3
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Female parent,81
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,3
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,6
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Female parent,11
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,3
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,5
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,240
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,13
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,16
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,15
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,6
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,3
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,26
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,3
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,6
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,3
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,9
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,3
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000023,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
