date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000022,One family and no others: All pensioner,Other religion,7
2001,E09000022,One family and no others: All pensioner,No religion,184
2001,E09000022,One family and no others: All pensioner,Religion not stated,324
2001,E09000022,One family and no others: Married Couple Households,Christian,13510
2001,E09000022,One family and no others: Married Couple Households,Buddhist,231
2001,E09000022,One family and no others: Married Couple Households,Hindu,450
2001,E09000022,One family and no others: Married Couple Households,Jewish,123
2001,E09000022,One family and no others: Married Couple Households,Muslim,1641
2001,E09000022,One family and no others: Married Couple Households,Sikh,54
2001,E09000022,One family and no others: Married Couple Households,Other religion,89
2001,E09000022,One family and no others: Married Couple Households,No religion,3540
2001,E09000022,One family and no others: Married Couple Households,Religion not stated,1713
2001,E09000022,One family and no others: Married Couple Households: No children,Christian,4390
2001,E09000022,One family and no others: Married Couple Households: No children,Buddhist,54
2001,E09000022,One family and no others: Married Couple Households: No children,Hindu,88
2001,E09000022,One family and no others: Married Couple Households: No children,Jewish,47
2001,E09000022,One family and no others: Married Couple Households: No children,Muslim,263
2001,E09000022,One family and no others: Married Couple Households: No children,Sikh,13
2001,E09000022,One family and no others: Married Couple Households: No children,Other religion,31
2001,E09000022,One family and no others: Married Couple Households: No children,No religion,1483
2001,E09000022,One family and no others: Married Couple Households: No children,Religion not stated,596
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Christian,2689
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Buddhist,49
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Hindu,119
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Jewish,27
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Muslim,376
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Sikh,16
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Other religion,22
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,No religion,760
2001,E09000022,One family and no others: Married Couple Households: With one dependent child,Religion not stated,372
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Christian,4067
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,88
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Hindu,130
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Jewish,42
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Muslim,818
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Sikh,11
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Other religion,29
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,No religion,988
2001,E09000022,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,484
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Christian,2364
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Buddhist,40
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Hindu,113
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Jewish,7
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Muslim,184
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Sikh,14
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Other religion,7
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,No religion,309
2001,E09000022,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,261
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Christian,5463
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Buddhist,98
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Hindu,38
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Jewish,60
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Muslim,188
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Sikh,7
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Other religion,71
2001,E09000022,One family and no others: Cohabiting Couple Family Households,No religion,4297
2001,E09000022,One family and no others: Cohabiting Couple Family Households,Religion not stated,998
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Christian,3577
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,74
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Hindu,24
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Jewish,46
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Muslim,69
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Sikh,7
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Other religion,56
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,No religion,3265
2001,E09000022,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,639
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,865
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,13
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,6
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,7
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,41
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,0
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,7
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,530
2001,E09000022,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,157
