date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),437
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,180
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),189
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,562
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,468
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,251
2011,E41000298,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000298,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
