date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000013,One family only: All aged 65 and over,Other ethnic group: Any other ethnic group,17
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3151
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,White: Irish,229
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,White: Gypsy or Irish Traveller,4
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,White: Other White,1458
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,20
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black African,13
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Asian,50
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,76
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,173
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,47
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,12
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,114
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,236
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,134
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,75
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,26
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,100
2011,E09000013,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,130
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,3844
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,224
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,6
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,2250
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,29
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,65
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,79
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,73
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,167
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,114
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,108
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,111
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,412
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,532
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,146
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,89
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,417
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,248
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,915
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,127
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,3
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,270
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,13
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,6
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,11
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,76
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,47
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,14
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,25
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,106
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,76
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,119
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,16
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,61
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,50
2011,E09000013,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3230
2011,E09000013,One family only: Cohabiting couple: No children,White: Irish,219
2011,E09000013,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,3
2011,E09000013,One family only: Cohabiting couple: No children,White: Other White,1619
2011,E09000013,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,36
2011,E09000013,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,22
2011,E09000013,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,60
2011,E09000013,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,70
2011,E09000013,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,47
2011,E09000013,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,9
2011,E09000013,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,1
2011,E09000013,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,101
2011,E09000013,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,128
2011,E09000013,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,57
2011,E09000013,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,77
2011,E09000013,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,31
2011,E09000013,One family only: Cohabiting couple: No children,Other ethnic group: Arab,44
2011,E09000013,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,84
2011,E09000013,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,674
2011,E09000013,One family only: Cohabiting couple: Dependent children,White: Irish,49
2011,E09000013,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,1
