date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000030,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1171
2011,E09000030,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),620
2011,E09000030,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,55
2011,E09000030,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),61
2011,E09000030,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,22
2011,E09000030,One dependent child in family aged 16 to 18,Lone parent family: Male parent,81
2011,E09000030,One dependent child in family aged 16 to 18,Lone parent family: Female parent,686
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2666
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,121
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),346
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,52
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,57
2011,E09000030,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,1043
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1056
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,69
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),109
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,12
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,43
2011,E09000030,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,599
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),842
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,44
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),56
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,6
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,47
2011,E09000030,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,575
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),87
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,6
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),5
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,4
2011,E09000030,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,76
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3283
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,190
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),195
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,52
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,63
2011,E09000030,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,814
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1658
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,51
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),64
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,15
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,37
2011,E09000030,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,505
2011,E09000030,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),508
2011,E09000030,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,18
2011,E09000030,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),23
