date,geography_code,c_hhchuk11_name,relpuk11_hrppuk11_name,obs_value
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Christian,4183
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Buddhist,130
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Hindu,246
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Jewish,23
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Muslim,339
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Sikh,17
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Other religion,40
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,No religion,2380
2011,E09000023,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,627
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,7483
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,164
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,622
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,44
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,1453
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,42
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,47
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,3455
2011,E09000023,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,842
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2544
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,52
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,127
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,4
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,284
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,12
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,12
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,745
2011,E09000023,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,325
2011,E09000023,One family only: Cohabiting couple: No children,Christian,2574
2011,E09000023,One family only: Cohabiting couple: No children,Buddhist,57
2011,E09000023,One family only: Cohabiting couple: No children,Hindu,39
2011,E09000023,One family only: Cohabiting couple: No children,Jewish,26
2011,E09000023,One family only: Cohabiting couple: No children,Muslim,105
2011,E09000023,One family only: Cohabiting couple: No children,Sikh,9
2011,E09000023,One family only: Cohabiting couple: No children,Other religion,50
2011,E09000023,One family only: Cohabiting couple: No children,No religion,3316
2011,E09000023,One family only: Cohabiting couple: No children,Religion not stated,579
2011,E09000023,One family only: Cohabiting couple: Dependent children,Christian,1914
2011,E09000023,One family only: Cohabiting couple: Dependent children,Buddhist,47
2011,E09000023,One family only: Cohabiting couple: Dependent children,Hindu,31
2011,E09000023,One family only: Cohabiting couple: Dependent children,Jewish,9
2011,E09000023,One family only: Cohabiting couple: Dependent children,Muslim,160
2011,E09000023,One family only: Cohabiting couple: Dependent children,Sikh,5
2011,E09000023,One family only: Cohabiting couple: Dependent children,Other religion,24
2011,E09000023,One family only: Cohabiting couple: Dependent children,No religion,1687
2011,E09000023,One family only: Cohabiting couple: Dependent children,Religion not stated,323
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Christian,249
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Buddhist,5
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Hindu,3
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Jewish,1
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Muslim,9
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Sikh,0
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Other religion,3
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,No religion,157
2011,E09000023,One family only: Cohabiting couple: All children non-dependent,Religion not stated,37
2011,E09000023,One family only: Lone parent: Dependent children,Christian,7872
2011,E09000023,One family only: Lone parent: Dependent children,Buddhist,217
2011,E09000023,One family only: Lone parent: Dependent children,Hindu,55
2011,E09000023,One family only: Lone parent: Dependent children,Jewish,10
2011,E09000023,One family only: Lone parent: Dependent children,Muslim,793
2011,E09000023,One family only: Lone parent: Dependent children,Sikh,10
2011,E09000023,One family only: Lone parent: Dependent children,Other religion,96
2011,E09000023,One family only: Lone parent: Dependent children,No religion,3318
2011,E09000023,One family only: Lone parent: Dependent children,Religion not stated,930
2011,E09000023,One family only: Lone parent: All children non-dependent,Christian,3692
2011,E09000023,One family only: Lone parent: All children non-dependent,Buddhist,93
2011,E09000023,One family only: Lone parent: All children non-dependent,Hindu,48
2011,E09000023,One family only: Lone parent: All children non-dependent,Jewish,13
2011,E09000023,One family only: Lone parent: All children non-dependent,Muslim,182
2011,E09000023,One family only: Lone parent: All children non-dependent,Sikh,4
2011,E09000023,One family only: Lone parent: All children non-dependent,Other religion,29
2011,E09000023,One family only: Lone parent: All children non-dependent,No religion,919
2011,E09000023,One family only: Lone parent: All children non-dependent,Religion not stated,514
2011,E09000023,Other household types: With dependent children,Christian,3059
2011,E09000023,Other household types: With dependent children,Buddhist,84
2011,E09000023,Other household types: With dependent children,Hindu,260
2011,E09000023,Other household types: With dependent children,Jewish,5
2011,E09000023,Other household types: With dependent children,Muslim,539
2011,E09000023,Other household types: With dependent children,Sikh,17
2011,E09000023,Other household types: With dependent children,Other religion,36
2011,E09000023,Other household types: With dependent children,No religion,895
2011,E09000023,Other household types: With dependent children,Religion not stated,362
2011,E09000023,Other household types: All full-time students,Christian,210
2011,E09000023,Other household types: All full-time students,Buddhist,22
2011,E09000023,Other household types: All full-time students,Hindu,20
2011,E09000023,Other household types: All full-time students,Jewish,6
2011,E09000023,Other household types: All full-time students,Muslim,48
2011,E09000023,Other household types: All full-time students,Sikh,0
2011,E09000023,Other household types: All full-time students,Other religion,5
2011,E09000023,Other household types: All full-time students,No religion,334
2011,E09000023,Other household types: All full-time students,Religion not stated,73
2011,E09000023,Other household types: All aged 65 and over,Christian,224
2011,E09000023,Other household types: All aged 65 and over,Buddhist,10
2011,E09000023,Other household types: All aged 65 and over,Hindu,3
2011,E09000023,Other household types: All aged 65 and over,Jewish,3
2011,E09000023,Other household types: All aged 65 and over,Muslim,4
2011,E09000023,Other household types: All aged 65 and over,Sikh,0
2011,E09000023,Other household types: All aged 65 and over,Other religion,0
2011,E09000023,Other household types: All aged 65 and over,No religion,25
2011,E09000023,Other household types: All aged 65 and over,Religion not stated,38
2011,E09000023,Other household types: Other,Christian,4744
2011,E09000023,Other household types: Other,Buddhist,182
2011,E09000023,Other household types: Other,Hindu,220
2011,E09000023,Other household types: Other,Jewish,30
2011,E09000023,Other household types: Other,Muslim,435
2011,E09000023,Other household types: Other,Sikh,18
