date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000303,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2325
2011,E41000303,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,478
2011,E41000303,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,2378
2011,E41000303,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1465
2011,E41000303,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1713
2011,E41000303,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,138
2011,E41000303,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,461
2011,E41000303,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,320
2011,E41000303,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,759
2011,E41000303,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,234
2011,E41000303,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,442
2011,E41000303,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,444
2011,E41000303,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,264
2011,E41000303,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,534
2011,E41000303,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,603
2011,E41000303,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,435
2011,E41000303,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,204
2011,E41000303,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,71
2011,E41000303,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,201
2011,E41000303,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,160
2011,E41000303,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,184
2011,E41000304,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,67
2011,E41000304,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,181
2011,E41000304,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,222
2011,E41000304,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,102
2011,E41000304,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,154
2011,E41000304,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,213
2011,E41000304,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,197
2011,E41000304,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,61
2011,E41000304,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,64
2011,E41000304,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,265
2011,E41000304,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,214
2011,E41000304,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,220
2011,E41000304,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,29
2011,E41000304,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,221
2011,E41000304,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,205
2011,E41000304,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,223
2011,E41000304,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,82
2011,E41000304,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,191
2011,E41000304,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,215
2011,E41000304,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,111
2011,E41000304,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,19
2011,E41000304,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,110
2011,E41000304,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,137
2011,E41000304,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,211
2011,E41000304,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,32
2011,E41000304,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,229
2011,E41000304,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,280
2011,E41000304,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,270
2011,E41000304,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,72
2011,E41000304,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,254
2011,E41000304,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,252
2011,E41000304,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,133
2011,E41000304,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,31
2011,E41000304,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,112
2011,E41000304,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,112
2011,E41000304,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,248
2011,E41000304,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,8
2011,E41000304,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,43
2011,E41000304,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,8
2011,E41000304,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,11
2011,E41000304,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,5
2011,E41000304,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,52
2011,E41000304,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,7
2011,E41000304,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,11
2011,E41000304,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,4
2011,E41000304,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,46
2011,E41000304,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,3
2011,E41000304,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,10
2011,E41000304,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,45
2011,E41000304,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,316
2011,E41000304,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,245
2011,E41000304,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,328
2011,E41000304,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,58
2011,E41000304,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,346
2011,E41000304,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,231
2011,E41000304,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,201
2011,E41000304,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,16
2011,E41000304,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,140
2011,E41000304,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,77
2011,E41000304,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,173
2011,E41000304,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,206
